https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/73.png,tentacruel,"poison, water",80,70,65,80,120,100,"rain-dish, liquid-ooze, clear-body",160,55.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/74.png,geodude,"ground, rock",40,80,100,30,30,20,"sand-veil, sturdy, rock-head",40,20.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/75.png,graveler,"ground, rock",55,95,115,45,45,35,"sand-veil, sturdy, rock-head",100,105.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/76.png,golem,"ground, rock",80,120,130,55,65,45,"sand-veil, sturdy, rock-head",140,300.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/77.png,ponyta,fire,50,85,55,65,65,90,"flame-body, flash-fire, run-away",100,30.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/78.png,rapidash,fire,65,100,70,80,80,105,"flame-body, flash-fire, run-away",170,95.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/79.png,slowpoke,"psychic, water",90,65,65,40,40,15,"regenerator, own-tempo, oblivious",120,36.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/80.png,slowbro,"psychic, water",95,75,110,100,80,30,"regenerator, own-tempo, oblivious",160,78.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/81.png,magnemite,"steel, electric",25,35,70,95,55,45,"analytic, sturdy, magnet-pull",30,6.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/82.png,magneton,"steel, electric",50,60,95,120,70,70,"analytic, sturdy, magnet-pull",100,60.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/83.png,farfetchd,"flying, normal",52,90,55,58,62,60,"defiant, inner-focus, keen-eye",80,15.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/84.png,doduo,"flying, normal",35,85,45,35,35,75,"tangled-feet, early-bird, run-away",140,39.2
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/85.png,dodrio,"flying, normal",60,110,70,60,60,110,"tangled-feet, early-bird, run-away",180,85.2
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/86.png,seel,water,65,45,55,45,70,45,"ice-body, hydration, thick-fat",110,90.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/87.png,dewgong,"ice, water",90,70,80,70,95,70,"ice-body, hydration, thick-fat",170,120.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/88.png,grimer,poison,80,80,50,40,50,25,"poison-touch, sticky-hold, stench",90,30.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/89.png,muk,poison,105,105,75,65,100,50,"poison-touch, sticky-hold, stench",120,30.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/90.png,shellder,water,30,65,100,45,25,40,"overcoat, skill-link, shell-armor",30,4.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/91.png,cloyster,"ice, water",50,95,180,85,45,70,"overcoat, skill-link, shell-armor",150,132.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/92.png,gastly,"poison, ghost",30,35,30,100,35,80,levitate,130,0.1
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/93.png,haunter,"poison, ghost",45,50,45,115,55,95,levitate,160,0.1
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/94.png,gengar,"poison, ghost",60,65,60,130,75,110,cursed-body,150,40.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png,onix,"ground, rock",35,45,160,30,45,70,"weak-armor, sturdy, rock-head",880,210.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/96.png,drowzee,psychic,60,48,45,43,90,42,"inner-focus, forewarn, insomnia",100,32.4
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/97.png,hypno,psychic,85,73,70,73,115,67,"inner-focus, forewarn, insomnia",160,75.6
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/98.png,krabby,water,30,105,90,25,25,50,"sheer-force, shell-armor, hyper-cutter",40,6.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/99.png,kingler,water,55,130,115,50,50,75,"sheer-force, shell-armor, hyper-cutter",130,60.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png,voltorb,electric,40,30,50,55,55,100,"aftermath, static, soundproof",50,10.4
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/101.png,electrode,electric,60,50,70,80,80,150,"aftermath, static, soundproof",120,66.6
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/102.png,exeggcute,"psychic, grass",60,40,80,60,45,40,"harvest, chlorophyll",40,2.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/103.png,exeggutor,"psychic, grass",95,95,85,125,75,55,"harvest, chlorophyll",200,120.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/104.png,cubone,ground,50,50,95,40,50,35,"battle-armor, lightning-rod, rock-head",40,6.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/105.png,marowak,ground,60,80,110,50,80,45,"battle-armor, lightning-rod, rock-head",100,45.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/106.png,hitmonlee,fighting,50,120,53,35,110,87,"unburden, reckless, limber",150,49.8
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/107.png,hitmonchan,fighting,50,105,79,35,110,76,"inner-focus, iron-fist, keen-eye",140,50.2
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/108.png,lickitung,normal,90,55,75,60,75,30,"cloud-nine, oblivious, own-tempo",120,65.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/109.png,koffing,poison,40,65,95,60,45,35,levitate,60,1.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/110.png,weezing,poison,65,90,120,85,70,60,levitate,120,9.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/111.png,rhyhorn,"rock, ground",80,85,95,30,30,25,"reckless, rock-head, lightning-rod",100,115.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/112.png,rhydon,"rock, ground",105,130,120,45,45,40,"reckless, rock-head, lightning-rod",190,120.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/113.png,chansey,normal,250,5,5,35,105,50,"healer, serene-grace, natural-cure",110,34.6
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/114.png,tangela,grass,65,55,115,100,40,60,"regenerator, leaf-guard, chlorophyll",100,35.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/115.png,kangaskhan,normal,105,95,80,40,80,90,"inner-focus, scrappy, early-bird",220,80.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/116.png,horsea,water,30,40,70,70,25,60,"damp, sniper, swift-swim",40,8.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/117.png,seadra,water,55,65,95,95,45,85,"damp, sniper, poison-point",120,25.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/118.png,goldeen,water,45,67,60,35,50,63,"lightning-rod, water-veil, swift-swim",60,15.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/119.png,seaking,water,80,92,65,65,80,68,"lightning-rod, water-veil, swift-swim",130,39.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/120.png,staryu,water,30,45,55,70,55,85,"analytic, natural-cure, illuminate",80,34.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/121.png,starmie,"psychic, water",60,75,85,100,85,115,"analytic, natural-cure, illuminate",110,80.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/122.png,mr-mime,"fairy, psychic",40,45,65,100,120,90,"technician, filter, soundproof",130,54.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/123.png,scyther,"flying, bug",70,110,80,55,80,105,"steadfast, technician, swarm",150,56.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/124.png,jynx,"psychic, ice",65,50,35,115,95,95,"dry-skin, forewarn, oblivious",140,40.6
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/125.png,electabuzz,electric,65,83,57,95,85,105,"vital-spirit, static",110,30.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/126.png,magmar,fire,65,95,57,100,85,93,"vital-spirit, flame-body",130,44.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/127.png,pinsir,bug,65,125,100,55,70,85,"moxie, mold-breaker, hyper-cutter",150,55.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/128.png,tauros,normal,75,100,95,40,70,110,"sheer-force, anger-point, intimidate",140,88.4
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/129.png,magikarp,water,20,10,55,15,20,80,"rattled, swift-swim",90,10.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/130.png,gyarados,"flying, water",95,125,79,60,100,81,"moxie, intimidate",650,235.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/131.png,lapras,"ice, water",130,85,80,85,95,60,"hydration, shell-armor, water-absorb",250,220.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/132.png,ditto,normal,48,48,48,48,48,48,"imposter, limber",30,4.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/133.png,eevee,normal,55,55,50,45,65,55,"anticipation, adaptability, run-away",30,6.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/134.png,vaporeon,water,130,65,60,110,95,65,"hydration, water-absorb",100,29.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/135.png,jolteon,electric,65,65,60,110,95,130,"quick-feet, volt-absorb",80,24.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/136.png,flareon,fire,65,130,60,95,110,65,"guts, flash-fire",90,25.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/137.png,porygon,normal,65,60,70,85,75,40,"analytic, download, trace",80,36.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/138.png,omanyte,"water, rock",35,40,100,90,55,35,"weak-armor, shell-armor, swift-swim",40,7.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/139.png,omastar,"water, rock",70,60,125,115,70,55,"weak-armor, shell-armor, swift-swim",100,35.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/140.png,kabuto,"water, rock",30,80,90,55,45,55,"weak-armor, battle-armor, swift-swim",50,11.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/141.png,kabutops,"water, rock",60,115,105,65,70,80,"weak-armor, battle-armor, swift-swim",130,40.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/142.png,aerodactyl,"flying, rock",80,105,65,60,75,130,"unnerve, pressure, rock-head",180,59.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/143.png,snorlax,normal,160,110,65,65,110,30,"gluttony, thick-fat, immunity",210,460.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/144.png,articuno,"flying, ice",90,85,100,95,125,85,"snow-cloak, pressure",170,55.4
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/145.png,zapdos,"flying, electric",90,90,85,125,90,100,"static, pressure",160,52.6
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/146.png,moltres,"flying, fire",90,100,90,125,85,90,"flame-body, pressure",200,60.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/147.png,dratini,dragon,41,64,45,50,50,50,"marvel-scale, shed-skin",180,3.3
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/148.png,dragonair,dragon,61,84,65,70,70,70,"marvel-scale, shed-skin",400,16.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/149.png,dragonite,"flying, dragon",91,134,95,100,100,80,"multiscale, inner-focus",220,210.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/150.png,mewtwo,psychic,106,110,90,154,90,130,"unnerve, pressure",200,122.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/151.png,mew,psychic,100,100,100,100,100,100,synchronize,40,4.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/152.png,chikorita,grass,45,49,65,49,65,45,"leaf-guard, overgrow",90,6.4
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/153.png,bayleef,grass,60,62,80,63,80,60,"leaf-guard, overgrow",120,15.8
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/154.png,meganium,grass,80,82,100,83,100,80,"leaf-guard, overgrow",180,100.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/155.png,cyndaquil,fire,39,52,43,60,50,65,"flash-fire, blaze",50,7.9
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/156.png,quilava,fire,58,64,58,80,65,80,"flash-fire, blaze",90,19.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/157.png,typhlosion,fire,78,84,78,109,85,100,"flash-fire, blaze",170,79.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/158.png,totodile,water,50,65,64,44,48,43,"sheer-force, torrent",60,9.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/159.png,croconaw,water,65,80,80,59,63,58,"sheer-force, torrent",110,25.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/160.png,feraligatr,water,85,105,100,79,83,78,"sheer-force, torrent",230,88.8
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/161.png,sentret,normal,35,46,34,35,45,20,"frisk, keen-eye, run-away",80,6.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/162.png,furret,normal,85,76,64,45,55,90,"frisk, keen-eye, run-away",180,32.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/163.png,hoothoot,"flying, normal",60,30,30,36,56,50,"tinted-lens, keen-eye, insomnia",70,21.2
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/164.png,noctowl,"flying, normal",100,50,50,86,96,70,"tinted-lens, keen-eye, insomnia",160,40.8
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/165.png,ledyba,"flying, bug",40,20,30,40,80,55,"rattled, early-bird, swarm",100,10.8
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/166.png,ledian,"flying, bug",55,35,50,55,110,85,"iron-fist, early-bird, swarm",140,35.6
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/167.png,spinarak,"poison, bug",40,60,40,40,40,30,"sniper, insomnia, swarm",50,8.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/168.png,ariados,"poison, bug",70,90,70,60,70,40,"sniper, insomnia, swarm",110,33.5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/169.png,crobat,"flying, poison",85,90,80,70,80,130,"infiltrator, inner-focus",180,75.0
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/170.png,chinchou,"electric, water",75,38,38,56,56,67,"water-absorb, illuminate, volt-absorb",50,12.0
