jumpluff,https://pokeapi.co/api/v2/pokemon/189/
aipom,https://pokeapi.co/api/v2/pokemon/190/
sunkern,https://pokeapi.co/api/v2/pokemon/191/
sunflora,https://pokeapi.co/api/v2/pokemon/192/
yanma,https://pokeapi.co/api/v2/pokemon/193/
wooper,https://pokeapi.co/api/v2/pokemon/194/
quagsire,https://pokeapi.co/api/v2/pokemon/195/
espeon,https://pokeapi.co/api/v2/pokemon/196/
umbreon,https://pokeapi.co/api/v2/pokemon/197/
murkrow,https://pokeapi.co/api/v2/pokemon/198/
slowking,https://pokeapi.co/api/v2/pokemon/199/
misdreavus,https://pokeapi.co/api/v2/pokemon/200/
unown,https://pokeapi.co/api/v2/pokemon/201/
wobbuffet,https://pokeapi.co/api/v2/pokemon/202/
girafarig,https://pokeapi.co/api/v2/pokemon/203/
pineco,https://pokeapi.co/api/v2/pokemon/204/
forretress,https://pokeapi.co/api/v2/pokemon/205/
dunsparce,https://pokeapi.co/api/v2/pokemon/206/
gligar,https://pokeapi.co/api/v2/pokemon/207/
steelix,https://pokeapi.co/api/v2/pokemon/208/
snubbull,https://pokeapi.co/api/v2/pokemon/209/
granbull,https://pokeapi.co/api/v2/pokemon/210/
qwilfish,https://pokeapi.co/api/v2/pokemon/211/
scizor,https://pokeapi.co/api/v2/pokemon/212/
shuckle,https://pokeapi.co/api/v2/pokemon/213/
heracross,https://pokeapi.co/api/v2/pokemon/214/
sneasel,https://pokeapi.co/api/v2/pokemon/215/
teddiursa,https://pokeapi.co/api/v2/pokemon/216/
ursaring,https://pokeapi.co/api/v2/pokemon/217/
slugma,https://pokeapi.co/api/v2/pokemon/218/
magcargo,https://pokeapi.co/api/v2/pokemon/219/
swinub,https://pokeapi.co/api/v2/pokemon/220/
piloswine,https://pokeapi.co/api/v2/pokemon/221/
corsola,https://pokeapi.co/api/v2/pokemon/222/
remoraid,https://pokeapi.co/api/v2/pokemon/223/
octillery,https://pokeapi.co/api/v2/pokemon/224/
delibird,https://pokeapi.co/api/v2/pokemon/225/
mantine,https://pokeapi.co/api/v2/pokemon/226/
skarmory,https://pokeapi.co/api/v2/pokemon/227/
houndour,https://pokeapi.co/api/v2/pokemon/228/
houndoom,https://pokeapi.co/api/v2/pokemon/229/
kingdra,https://pokeapi.co/api/v2/pokemon/230/
phanpy,https://pokeapi.co/api/v2/pokemon/231/
donphan,https://pokeapi.co/api/v2/pokemon/232/
porygon2,https://pokeapi.co/api/v2/pokemon/233/
stantler,https://pokeapi.co/api/v2/pokemon/234/
smeargle,https://pokeapi.co/api/v2/pokemon/235/
tyrogue,https://pokeapi.co/api/v2/pokemon/236/
hitmontop,https://pokeapi.co/api/v2/pokemon/237/
smoochum,https://pokeapi.co/api/v2/pokemon/238/
elekid,https://pokeapi.co/api/v2/pokemon/239/
magby,https://pokeapi.co/api/v2/pokemon/240/
miltank,https://pokeapi.co/api/v2/pokemon/241/
blissey,https://pokeapi.co/api/v2/pokemon/242/
raikou,https://pokeapi.co/api/v2/pokemon/243/
entei,https://pokeapi.co/api/v2/pokemon/244/
suicune,https://pokeapi.co/api/v2/pokemon/245/
larvitar,https://pokeapi.co/api/v2/pokemon/246/
pupitar,https://pokeapi.co/api/v2/pokemon/247/
tyranitar,https://pokeapi.co/api/v2/pokemon/248/
lugia,https://pokeapi.co/api/v2/pokemon/249/
ho-oh,https://pokeapi.co/api/v2/pokemon/250/
celebi,https://pokeapi.co/api/v2/pokemon/251/
treecko,https://pokeapi.co/api/v2/pokemon/252/
grovyle,https://pokeapi.co/api/v2/pokemon/253/
sceptile,https://pokeapi.co/api/v2/pokemon/254/
torchic,https://pokeapi.co/api/v2/pokemon/255/
combusken,https://pokeapi.co/api/v2/pokemon/256/
blaziken,https://pokeapi.co/api/v2/pokemon/257/
mudkip,https://pokeapi.co/api/v2/pokemon/258/
marshtomp,https://pokeapi.co/api/v2/pokemon/259/
swampert,https://pokeapi.co/api/v2/pokemon/260/
poochyena,https://pokeapi.co/api/v2/pokemon/261/
mightyena,https://pokeapi.co/api/v2/pokemon/262/
zigzagoon,https://pokeapi.co/api/v2/pokemon/263/
linoone,https://pokeapi.co/api/v2/pokemon/264/
wurmple,https://pokeapi.co/api/v2/pokemon/265/
silcoon,https://pokeapi.co/api/v2/pokemon/266/
beautifly,https://pokeapi.co/api/v2/pokemon/267/
cascoon,https://pokeapi.co/api/v2/pokemon/268/
dustox,https://pokeapi.co/api/v2/pokemon/269/
lotad,https://pokeapi.co/api/v2/pokemon/270/
lombre,https://pokeapi.co/api/v2/pokemon/271/
ludicolo,https://pokeapi.co/api/v2/pokemon/272/
seedot,https://pokeapi.co/api/v2/pokemon/273/
nuzleaf,https://pokeapi.co/api/v2/pokemon/274/
shiftry,https://pokeapi.co/api/v2/pokemon/275/
taillow,https://pokeapi.co/api/v2/pokemon/276/
swellow,https://pokeapi.co/api/v2/pokemon/277/
wingull,https://pokeapi.co/api/v2/pokemon/278/
pelipper,https://pokeapi.co/api/v2/pokemon/279/
ralts,https://pokeapi.co/api/v2/pokemon/280/
kirlia,https://pokeapi.co/api/v2/pokemon/281/
gardevoir,https://pokeapi.co/api/v2/pokemon/282/
surskit,https://pokeapi.co/api/v2/pokemon/283/
masquerain,https://pokeapi.co/api/v2/pokemon/284/
shroomish,https://pokeapi.co/api/v2/pokemon/285/
breloom,https://pokeapi.co/api/v2/pokemon/286/
slakoth,https://pokeapi.co/api/v2/pokemon/287/
vigoroth,https://pokeapi.co/api/v2/pokemon/288/
slaking,https://pokeapi.co/api/v2/pokemon/289/
nincada,https://pokeapi.co/api/v2/pokemon/290/
ninjask,https://pokeapi.co/api/v2/pokemon/291/
shedinja,https://pokeapi.co/api/v2/pokemon/292/
whismur,https://pokeapi.co/api/v2/pokemon/293/
loudred,https://pokeapi.co/api/v2/pokemon/294/
exploud,https://pokeapi.co/api/v2/pokemon/295/
makuhita,https://pokeapi.co/api/v2/pokemon/296/
hariyama,https://pokeapi.co/api/v2/pokemon/297/
azurill,https://pokeapi.co/api/v2/pokemon/298/
nosepass,https://pokeapi.co/api/v2/pokemon/299/
skitty,https://pokeapi.co/api/v2/pokemon/300/
delcatty,https://pokeapi.co/api/v2/pokemon/301/
sableye,https://pokeapi.co/api/v2/pokemon/302/
mawile,https://pokeapi.co/api/v2/pokemon/303/
aron,https://pokeapi.co/api/v2/pokemon/304/
lairon,https://pokeapi.co/api/v2/pokemon/305/
aggron,https://pokeapi.co/api/v2/pokemon/306/
meditite,https://pokeapi.co/api/v2/pokemon/307/
medicham,https://pokeapi.co/api/v2/pokemon/308/
electrike,https://pokeapi.co/api/v2/pokemon/309/
manectric,https://pokeapi.co/api/v2/pokemon/310/
plusle,https://pokeapi.co/api/v2/pokemon/311/
minun,https://pokeapi.co/api/v2/pokemon/312/
volbeat,https://pokeapi.co/api/v2/pokemon/313/
illumise,https://pokeapi.co/api/v2/pokemon/314/
roselia,https://pokeapi.co/api/v2/pokemon/315/
gulpin,https://pokeapi.co/api/v2/pokemon/316/
swalot,https://pokeapi.co/api/v2/pokemon/317/
carvanha,https://pokeapi.co/api/v2/pokemon/318/
sharpedo,https://pokeapi.co/api/v2/pokemon/319/
wailmer,https://pokeapi.co/api/v2/pokemon/320/
wailord,https://pokeapi.co/api/v2/pokemon/321/
numel,https://pokeapi.co/api/v2/pokemon/322/
camerupt,https://pokeapi.co/api/v2/pokemon/323/
torkoal,https://pokeapi.co/api/v2/pokemon/324/
spoink,https://pokeapi.co/api/v2/pokemon/325/
grumpig,https://pokeapi.co/api/v2/pokemon/326/
spinda,https://pokeapi.co/api/v2/pokemon/327/
trapinch,https://pokeapi.co/api/v2/pokemon/328/
vibrava,https://pokeapi.co/api/v2/pokemon/329/
flygon,https://pokeapi.co/api/v2/pokemon/330/
cacnea,https://pokeapi.co/api/v2/pokemon/331/
cacturne,https://pokeapi.co/api/v2/pokemon/332/
swablu,https://pokeapi.co/api/v2/pokemon/333/
altaria,https://pokeapi.co/api/v2/pokemon/334/
zangoose,https://pokeapi.co/api/v2/pokemon/335/
seviper,https://pokeapi.co/api/v2/pokemon/336/
lunatone,https://pokeapi.co/api/v2/pokemon/337/
solrock,https://pokeapi.co/api/v2/pokemon/338/
barboach,https://pokeapi.co/api/v2/pokemon/339/
whiscash,https://pokeapi.co/api/v2/pokemon/340/
corphish,https://pokeapi.co/api/v2/pokemon/341/
crawdaunt,https://pokeapi.co/api/v2/pokemon/342/
baltoy,https://pokeapi.co/api/v2/pokemon/343/
claydol,https://pokeapi.co/api/v2/pokemon/344/
lileep,https://pokeapi.co/api/v2/pokemon/345/
cradily,https://pokeapi.co/api/v2/pokemon/346/
anorith,https://pokeapi.co/api/v2/pokemon/347/
armaldo,https://pokeapi.co/api/v2/pokemon/348/
feebas,https://pokeapi.co/api/v2/pokemon/349/
milotic,https://pokeapi.co/api/v2/pokemon/350/
castform,https://pokeapi.co/api/v2/pokemon/351/
kecleon,https://pokeapi.co/api/v2/pokemon/352/
shuppet,https://pokeapi.co/api/v2/pokemon/353/
banette,https://pokeapi.co/api/v2/pokemon/354/
duskull,https://pokeapi.co/api/v2/pokemon/355/
dusclops,https://pokeapi.co/api/v2/pokemon/356/
tropius,https://pokeapi.co/api/v2/pokemon/357/
chimecho,https://pokeapi.co/api/v2/pokemon/358/
absol,https://pokeapi.co/api/v2/pokemon/359/
wynaut,https://pokeapi.co/api/v2/pokemon/360/
snorunt,https://pokeapi.co/api/v2/pokemon/361/
glalie,https://pokeapi.co/api/v2/pokemon/362/
spheal,https://pokeapi.co/api/v2/pokemon/363/
sealeo,https://pokeapi.co/api/v2/pokemon/364/
walrein,https://pokeapi.co/api/v2/pokemon/365/
clamperl,https://pokeapi.co/api/v2/pokemon/366/
huntail,https://pokeapi.co/api/v2/pokemon/367/
gorebyss,https://pokeapi.co/api/v2/pokemon/368/
relicanth,https://pokeapi.co/api/v2/pokemon/369/
luvdisc,https://pokeapi.co/api/v2/pokemon/370/
bagon,https://pokeapi.co/api/v2/pokemon/371/
shelgon,https://pokeapi.co/api/v2/pokemon/372/
salamence,https://pokeapi.co/api/v2/pokemon/373/
beldum,https://pokeapi.co/api/v2/pokemon/374/
metang,https://pokeapi.co/api/v2/pokemon/375/
metagross,https://pokeapi.co/api/v2/pokemon/376/
regirock,https://pokeapi.co/api/v2/pokemon/377/
regice,https://pokeapi.co/api/v2/pokemon/378/
registeel,https://pokeapi.co/api/v2/pokemon/379/
latias,https://pokeapi.co/api/v2/pokemon/380/
latios,https://pokeapi.co/api/v2/pokemon/381/
kyogre,https://pokeapi.co/api/v2/pokemon/382/
groudon,https://pokeapi.co/api/v2/pokemon/383/
rayquaza,https://pokeapi.co/api/v2/pokemon/384/
jirachi,https://pokeapi.co/api/v2/pokemon/385/
deoxys-normal,https://pokeapi.co/api/v2/pokemon/386/
turtwig,https://pokeapi.co/api/v2/pokemon/387/
grotle,https://pokeapi.co/api/v2/pokemon/388/
torterra,https://pokeapi.co/api/v2/pokemon/389/
chimchar,https://pokeapi.co/api/v2/pokemon/390/
monferno,https://pokeapi.co/api/v2/pokemon/391/
infernape,https://pokeapi.co/api/v2/pokemon/392/
piplup,https://pokeapi.co/api/v2/pokemon/393/
prinplup,https://pokeapi.co/api/v2/pokemon/394/
empoleon,https://pokeapi.co/api/v2/pokemon/395/
starly,https://pokeapi.co/api/v2/pokemon/396/
staravia,https://pokeapi.co/api/v2/pokemon/397/
staraptor,https://pokeapi.co/api/v2/pokemon/398/
bidoof,https://pokeapi.co/api/v2/pokemon/399/
bibarel,https://pokeapi.co/api/v2/pokemon/400/
kricketot,https://pokeapi.co/api/v2/pokemon/401/
kricketune,https://pokeapi.co/api/v2/pokemon/402/
shinx,https://pokeapi.co/api/v2/pokemon/403/
luxio,https://pokeapi.co/api/v2/pokemon/404/
luxray,https://pokeapi.co/api/v2/pokemon/405/
budew,https://pokeapi.co/api/v2/pokemon/406/
roserade,https://pokeapi.co/api/v2/pokemon/407/
cranidos,https://pokeapi.co/api/v2/pokemon/408/
rampardos,https://pokeapi.co/api/v2/pokemon/409/
shieldon,https://pokeapi.co/api/v2/pokemon/410/
bastiodon,https://pokeapi.co/api/v2/pokemon/411/
burmy,https://pokeapi.co/api/v2/pokemon/412/
wormadam-plant,https://pokeapi.co/api/v2/pokemon/413/
mothim,https://pokeapi.co/api/v2/pokemon/414/
combee,https://pokeapi.co/api/v2/pokemon/415/
vespiquen,https://pokeapi.co/api/v2/pokemon/416/
pachirisu,https://pokeapi.co/api/v2/pokemon/417/
buizel,https://pokeapi.co/api/v2/pokemon/418/
floatzel,https://pokeapi.co/api/v2/pokemon/419/
cherubi,https://pokeapi.co/api/v2/pokemon/420/
cherrim,https://pokeapi.co/api/v2/pokemon/421/
shellos,https://pokeapi.co/api/v2/pokemon/422/
gastrodon,https://pokeapi.co/api/v2/pokemon/423/
ambipom,https://pokeapi.co/api/v2/pokemon/424/
drifloon,https://pokeapi.co/api/v2/pokemon/425/
drifblim,https://pokeapi.co/api/v2/pokemon/426/
buneary,https://pokeapi.co/api/v2/pokemon/427/
lopunny,https://pokeapi.co/api/v2/pokemon/428/
mismagius,https://pokeapi.co/api/v2/pokemon/429/
honchkrow,https://pokeapi.co/api/v2/pokemon/430/
glameow,https://pokeapi.co/api/v2/pokemon/431/
purugly,https://pokeapi.co/api/v2/pokemon/432/
chingling,https://pokeapi.co/api/v2/pokemon/433/
stunky,https://pokeapi.co/api/v2/pokemon/434/
skuntank,https://pokeapi.co/api/v2/pokemon/435/
bronzor,https://pokeapi.co/api/v2/pokemon/436/
bronzong,https://pokeapi.co/api/v2/pokemon/437/
bonsly,https://pokeapi.co/api/v2/pokemon/438/
mime-jr,https://pokeapi.co/api/v2/pokemon/439/
happiny,https://pokeapi.co/api/v2/pokemon/440/
chatot,https://pokeapi.co/api/v2/pokemon/441/
spiritomb,https://pokeapi.co/api/v2/pokemon/442/
gible,https://pokeapi.co/api/v2/pokemon/443/
gabite,https://pokeapi.co/api/v2/pokemon/444/
garchomp,https://pokeapi.co/api/v2/pokemon/445/
munchlax,https://pokeapi.co/api/v2/pokemon/446/
riolu,https://pokeapi.co/api/v2/pokemon/447/
lucario,https://pokeapi.co/api/v2/pokemon/448/
hippopotas,https://pokeapi.co/api/v2/pokemon/449/
hippowdon,https://pokeapi.co/api/v2/pokemon/450/
skorupi,https://pokeapi.co/api/v2/pokemon/451/
drapion,https://pokeapi.co/api/v2/pokemon/452/
croagunk,https://pokeapi.co/api/v2/pokemon/453/
toxicroak,https://pokeapi.co/api/v2/pokemon/454/
carnivine,https://pokeapi.co/api/v2/pokemon/455/
finneon,https://pokeapi.co/api/v2/pokemon/456/
lumineon,https://pokeapi.co/api/v2/pokemon/457/
mantyke,https://pokeapi.co/api/v2/pokemon/458/
snover,https://pokeapi.co/api/v2/pokemon/459/
abomasnow,https://pokeapi.co/api/v2/pokemon/460/
weavile,https://pokeapi.co/api/v2/pokemon/461/
magnezone,https://pokeapi.co/api/v2/pokemon/462/
lickilicky,https://pokeapi.co/api/v2/pokemon/463/
rhyperior,https://pokeapi.co/api/v2/pokemon/464/
tangrowth,https://pokeapi.co/api/v2/pokemon/465/
electivire,https://pokeapi.co/api/v2/pokemon/466/
magmortar,https://pokeapi.co/api/v2/pokemon/467/
togekiss,https://pokeapi.co/api/v2/pokemon/468/
yanmega,https://pokeapi.co/api/v2/pokemon/469/
leafeon,https://pokeapi.co/api/v2/pokemon/470/
glaceon,https://pokeapi.co/api/v2/pokemon/471/
gliscor,https://pokeapi.co/api/v2/pokemon/472/
mamoswine,https://pokeapi.co/api/v2/pokemon/473/
porygon-z,https://pokeapi.co/api/v2/pokemon/474/
gallade,https://pokeapi.co/api/v2/pokemon/475/
probopass,https://pokeapi.co/api/v2/pokemon/476/
dusknoir,https://pokeapi.co/api/v2/pokemon/477/
froslass,https://pokeapi.co/api/v2/pokemon/478/
rotom,https://pokeapi.co/api/v2/pokemon/479/
uxie,https://pokeapi.co/api/v2/pokemon/480/
mesprit,https://pokeapi.co/api/v2/pokemon/481/
azelf,https://pokeapi.co/api/v2/pokemon/482/
dialga,https://pokeapi.co/api/v2/pokemon/483/
palkia,https://pokeapi.co/api/v2/pokemon/484/
heatran,https://pokeapi.co/api/v2/pokemon/485/
regigigas,https://pokeapi.co/api/v2/pokemon/486/
giratina-altered,https://pokeapi.co/api/v2/pokemon/487/
cresselia,https://pokeapi.co/api/v2/pokemon/488/
phione,https://pokeapi.co/api/v2/pokemon/489/
manaphy,https://pokeapi.co/api/v2/pokemon/490/
darkrai,https://pokeapi.co/api/v2/pokemon/491/
shaymin-land,https://pokeapi.co/api/v2/pokemon/492/
arceus,https://pokeapi.co/api/v2/pokemon/493/
victini,https://pokeapi.co/api/v2/pokemon/494/
snivy,https://pokeapi.co/api/v2/pokemon/495/
servine,https://pokeapi.co/api/v2/pokemon/496/
serperior,https://pokeapi.co/api/v2/pokemon/497/
tepig,https://pokeapi.co/api/v2/pokemon/498/
pignite,https://pokeapi.co/api/v2/pokemon/499/
emboar,https://pokeapi.co/api/v2/pokemon/500/
oshawott,https://pokeapi.co/api/v2/pokemon/501/
dewott,https://pokeapi.co/api/v2/pokemon/502/
samurott,https://pokeapi.co/api/v2/pokemon/503/
patrat,https://pokeapi.co/api/v2/pokemon/504/
watchog,https://pokeapi.co/api/v2/pokemon/505/
lillipup,https://pokeapi.co/api/v2/pokemon/506/
